1046.00,168.22,8.276
1047.00,168.22,8.276
1048.00,168.22,8.276
1049.00,168.22,8.276
1050.00,168.22,8.276
1051.00,173.02,8.434
1052.00,173.02,8.434
1053.00,173.02,8.434
1054.00,173.02,8.434
1055.00,173.02,8.434
1056.00,225.88,8.48
1057.00,225.88,8.48
1058.00,225.88,8.48
1059.00,225.88,8.48
1060.00,225.88,8.48
1061.00,253.27,8.633
1062.00,253.27,8.633
1063.00,253.27,8.633
1064.00,253.27,8.633
1065.00,253.27,8.633
1066.00,255.57,8.792
1067.00,255.57,8.792
1068.00,255.57,8.792
1069.00,255.57,8.792
1070.00,255.57,8.792
1071.00,258.36,8.471
1072.00,258.36,8.471
1073.00,258.36,8.471
1074.00,258.36,8.471
1075.00,258.36,8.471
1076.00,264.27,8.564
1077.00,264.27,8.564
1078.00,264.27,8.564
1079.00,264.27,8.564
1080.00,264.27,8.564
1081.00,266.32,8.62
1082.00,266.32,8.62
1083.00,266.32,8.62
1084.00,266.32,8.62
1085.00,266.32,8.62
1086.00,273.57,8.317
1087.00,273.57,8.317
1088.00,273.57,8.317
1089.00,273.57,8.317
1090.00,273.57,8.317
1091.00,275.11,8.75
1092.00,275.11,8.75
1093.00,275.11,8.75
1094.00,275.11,8.75
1095.00,275.11,8.75
1096.00,270.69,8.754
1097.00,270.69,8.754
1098.00,270.69,8.754
1099.00,270.69,8.754
1100.00,270.69,8.754
1101.00,276.11,8.991
1102.00,276.11,8.991
1103.00,276.11,8.991
1104.00,276.11,8.991
1105.00,276.11,8.991
1106.00,276.03,8.633
1107.00,276.03,8.633
1108.00,276.03,8.633
1109.00,276.03,8.633
1110.00,276.03,8.633
1111.00,285.98,8.485
1112.00,285.98,8.485
1113.00,285.98,8.485
1114.00,285.98,8.485
1115.00,285.98,8.485
1116.00,292.46,8.499
1117.00,292.46,8.499
1118.00,292.46,8.499
1119.00,292.46,8.499
1120.00,292.46,8.499
1121.00,289.96,8.531
1122.00,289.96,8.531
1123.00,289.96,8.531
1124.00,289.96,8.531
1125.00,289.96,8.531
1126.00,273.83,8.541
1127.00,273.83,8.541
1128.00,273.83,8.541
1129.00,273.83,8.541
1130.00,273.83,8.541
1131.00,258.92,8.582
1132.00,258.92,8.582
1133.00,258.92,8.582
1134.00,258.92,8.582
1135.00,258.92,8.582
1136.00,205.47,8.527
1137.00,205.47,8.527
1138.00,205.47,8.527
1139.00,205.47,8.527
1140.00,205.47,8.527
1141.00,169.79,8.131
1142.00,169.79,8.131
1143.00,169.79,8.131
1144.00,169.79,8.131
1145.00,169.79,8.131
1146.00,150.51,8.522
1147.00,150.51,8.522
1148.00,150.51,8.522
1149.00,150.51,8.522
1150.00,150.51,8.522
1151.00,155.54,8.173
1152.00,155.54,8.173
1153.00,155.54,8.173
